,id,date,from_id,to_id,fwd_from,message,type,duration
814,139761,2022-11-14 10:21:57+00:00,,PeerChannel(channel_id=1315735637),,"❗️Выборы в Турции пройдут летом 2023 года. Борьба идёт очень острая. Оппозиция пытается выставить единого кандидата, и это то, что пока спасает Эрдогана, судя по опросам. Потому что объединиться оппозиционерам не удается, это ослабляет их позицию. Но против Эрдогана играет экономика. Пока лиру никак не могут поддержать, и она падает, безработица растет. Хотя пока Турция справляется. 

Елена Супонина, востоковед, политолог в эфире Соловьёв Live.",video,38
815,139760,2022-11-14 10:10:29+00:00,,PeerChannel(channel_id=1315735637),,"‼️‼️‼️Обстоятельства требуют присутствия Путина в РФ, поэтому президент принял решение не лететь на саммит G20 на Бали.

Песков",text,
816,139759,2022-11-14 09:58:59+00:00,,PeerChannel(channel_id=1315735637),,‼️‼️‼️Встреча Си Цзиньпина и Джо Байдена началась на Бали.,video,18
817,139758,2022-11-14 09:48:19+00:00,,PeerChannel(channel_id=1315735637),"MessageFwdHeader(date=datetime.datetime(2022, 11, 14, 9, 20, 55, tzinfo=datetime.timezone.utc), imported=False, from_id=PeerChannel(channel_id=1192356624), from_name=None, channel_post=2112, post_author=None, saved_from_peer=None, saved_from_msg_id=None, psa_type=None)","🇷🇺🇮🇳Индия уверена в удвоении объемов торговли с Россией и намерена отказать от доллара США в расчётах, — The Indian Express

▪️ «На основе отзывов различных экспортеров и коммерческих организаций Министерство торговли Индии уверено в удвоении торговли с РФ в ближайшем обозримом будущем, и это будет дополнительно стимулироваться использованием индийской рупии в расчетах», — цитирует протокол Министерства The Indian Express

▪️На прошлой неделе Правительство Индии разрешило использовать рупию в международных расчетах, учитывая рост интереса к интернационализации индийской валюты

▪️В последнее время объемы российско-индийской торговли сильно выросли. В октябре Россия стала крупнейшим поставщиком нефти в Индию, обогнав Саудовскую Аравию и Ирак, а доля нефти из РФ в общем объёме потреблении Индии скакнула с 1 до 22% 

«КРИСТАЛЛ РОСТА» ранее информировал об оценке британской Financial Times: «усилия Запада по изоляции России проваливаются, поскольку они не учитываю интересы остальной части мирового сообщества»",photo,
818,139757,2022-11-14 09:48:19+00:00,,PeerChannel(channel_id=1315735637),"MessageFwdHeader(date=datetime.datetime(2022, 11, 14, 9, 20, 55, tzinfo=datetime.timezone.utc), imported=False, from_id=PeerChannel(channel_id=1192356624), from_name=None, channel_post=2111, post_author=None, saved_from_peer=None, saved_from_msg_id=None, psa_type=None)",,photo,
819,139756,2022-11-14 09:48:19+00:00,,PeerChannel(channel_id=1315735637),"MessageFwdHeader(date=datetime.datetime(2022, 11, 14, 9, 20, 55, tzinfo=datetime.timezone.utc), imported=False, from_id=PeerChannel(channel_id=1192356624), from_name=None, channel_post=2110, post_author=None, saved_from_peer=None, saved_from_msg_id=None, psa_type=None)",,photo,
820,139755,2022-11-14 09:48:19+00:00,,PeerChannel(channel_id=1315735637),"MessageFwdHeader(date=datetime.datetime(2022, 11, 14, 9, 20, 55, tzinfo=datetime.timezone.utc), imported=False, from_id=PeerChannel(channel_id=1192356624), from_name=None, channel_post=2109, post_author=None, saved_from_peer=None, saved_from_msg_id=None, psa_type=None)",,photo,
821,139754,2022-11-14 09:30:09+00:00,,PeerChannel(channel_id=1315735637),"MessageFwdHeader(date=datetime.datetime(2022, 11, 14, 9, 29, 38, tzinfo=datetime.timezone.utc), imported=False, from_id=PeerChannel(channel_id=1472186202), from_name=None, channel_post=4138, post_author=None, saved_from_peer=None, saved_from_msg_id=None, psa_type=None)",,video,94
822,139753,2022-11-14 09:28:56+00:00,,PeerChannel(channel_id=1315735637),"MessageFwdHeader(date=datetime.datetime(2022, 11, 14, 9, 28, 41, tzinfo=datetime.timezone.utc), imported=False, from_id=PeerChannel(channel_id=1378437829), from_name=None, channel_post=11039, post_author=None, saved_from_peer=None, saved_from_msg_id=None, psa_type=None)","То 155 бригаду похоронят, то министра иностранных дел в индонизийскую больницу отправят...

Веселятся голуби-патриоты, по методичкам ЦИПСО, как ранее отрабатывали повестку ковида.

ДБ!

Здоровья Вам, Сергей Викторович! А нашим воинам Ангела-хранителя, бейте нацисткую сволочь!",text,
823,139752,2022-11-14 09:26:20+00:00,,PeerChannel(channel_id=1315735637),"MessageFwdHeader(date=datetime.datetime(2022, 11, 14, 9, 25, 58, tzinfo=datetime.timezone.utc), imported=False, from_id=PeerChannel(channel_id=1115291906), from_name=None, channel_post=16182, post_author=None, saved_from_peer=None, saved_from_msg_id=None, psa_type=None)","Источник: Все те, кто распространял фейк о госпитализации Лаврова, вероятно, будут сами госпитализированы.",text,
824,139751,2022-11-14 09:23:10+00:00,,PeerChannel(channel_id=1315735637),,"❗️Тон, который себе позволяют США по отношению к Китаю, он на многое влияет. Он показывает реальные вещи, которые продвигают США, по сравнению с Китаем, ведь там все время говорят о некоем ограничении Китая. Китай слишком много себе позволяет! Быстро развивает экономику и т. д. Понятно, что все разговоры по поводу нарушения прав человека, раньше они этим больше маскировали свои действия. Сейчас это произносится как мантра, но она где-то в стороне. На самом деле прорывается истинное – поставить на место Китай. 

Поставить на место Китай – использовав Тайвань.

Дмитрий Куликов и Гия Саралидзе в эфире Соловьёв Live.",video,259
825,139750,2022-11-14 09:17:40+00:00,,PeerChannel(channel_id=1315735637),,https://t.me/MariaVladimirovnaZakharova/4137,text,
826,139749,2022-11-14 09:15:56+00:00,,PeerChannel(channel_id=1315735637),,"⚡️⚡️⚡️⚡️⚡️Министр иностранных дел РФ Сергей Лавров доставлен в больницу после прибытия на саммит G20 на Бали.

Reuters со ссылкой на власти Индонезии",text,
827,139748,2022-11-14 09:02:51+00:00,,PeerChannel(channel_id=1315735637),,"⚡️⚡️⚡️⚡️Мы получили данное нам послание и знаем, что это за послание. Мы не вероломны ни к кому, но у нас больше нет терпимости к этим вероломным поступкам. Улица Истикляль – наше дитя. Если бы мы не поймали нападавшего, он бы сегодня бежал в Грецию.

Глава МВД Турции",text,
828,139747,2022-11-14 09:00:53+00:00,,PeerChannel(channel_id=1315735637),"MessageFwdHeader(date=datetime.datetime(2022, 11, 14, 9, 0, 13, tzinfo=datetime.timezone.utc), imported=False, from_id=PeerChannel(channel_id=1240134302), from_name=None, channel_post=14915, post_author=None, saved_from_peer=None, saved_from_msg_id=None, psa_type=None)",,video,73
829,139746,2022-11-14 09:00:53+00:00,,PeerChannel(channel_id=1315735637),"MessageFwdHeader(date=datetime.datetime(2022, 11, 14, 9, 0, 13, tzinfo=datetime.timezone.utc), imported=False, from_id=PeerChannel(channel_id=1240134302), from_name=None, channel_post=14914, post_author=None, saved_from_peer=None, saved_from_msg_id=None, psa_type=None)","Таблетка для памяти. Если кто-то ещё удивляется, что нашлись люди, которые радостно встречали укронацистов в Херсоне - не удивляйтесь. История движется по кругу, всё это уже когда-то было. 

У бандеро-нацистов предательство в крови, на генетическом уровне, вот так встречали немецкий ""Вермахт"".",video,20
830,139745,2022-11-14 08:52:38+00:00,,PeerChannel(channel_id=1315735637),,"⚡️⚡️⚡️⚡️Мы знаем, откуда координировался теракт в Стамбуле, мы не принимаем соболезнования посольства США.

Глава МВД Турции",text,
831,139744,2022-11-14 08:51:29+00:00,,PeerChannel(channel_id=1315735637),"MessageFwdHeader(date=datetime.datetime(2022, 11, 14, 8, 50, 28, tzinfo=datetime.timezone.utc), imported=False, from_id=PeerChannel(channel_id=1704054337), from_name=None, channel_post=108, post_author=None, saved_from_peer=None, saved_from_msg_id=None, psa_type=None)","⚡️Пляски в Херсоне закончились. Всех мужчин призывного возраста забирают в украинские вооруженные формирования

 Здоров-не здоров, без разницы. Картинку для украинских и западных информационных помоек сделали теперь автомат в зубы и на войну.",text,
832,139743,2022-11-14 08:48:59+00:00,,PeerChannel(channel_id=1315735637),,"‼️‼️‼️Россия не приемлет предварительных условий по Украине, в том числе требования вывести войска, в диалоге нужно учитывать ситуацию на земле.

МИД РФ",text,
833,139742,2022-11-14 08:36:21+00:00,,PeerChannel(channel_id=1315735637),,"‼️‼️‼️Трое российских граждан пострадали в результате взрыва в Стамбуле.

генконсульство РФ в стране",text,
834,139741,2022-11-14 08:34:01+00:00,,PeerChannel(channel_id=1315735637),"MessageFwdHeader(date=datetime.datetime(2022, 11, 13, 12, 57, 42, tzinfo=datetime.timezone.utc), imported=False, from_id=PeerChannel(channel_id=1413950629), from_name=None, channel_post=536, post_author=None, saved_from_peer=None, saved_from_msg_id=None, psa_type=None)",,photo,
835,139740,2022-11-14 08:34:01+00:00,,PeerChannel(channel_id=1315735637),"MessageFwdHeader(date=datetime.datetime(2022, 11, 13, 12, 57, 42, tzinfo=datetime.timezone.utc), imported=False, from_id=PeerChannel(channel_id=1413950629), from_name=None, channel_post=535, post_author=None, saved_from_peer=None, saved_from_msg_id=None, psa_type=None)","В Антарктиде построили новый российский аэродром, который уже начал принимать первые самолеты: через него будут доставлены рабочие и грузы для строительства нового зимовочного комплекса станции Восток. 

«Суровый климат позволяет нам проводить сезонные работы в Антарктиде на протяжении лишь нескольких месяцев. С открытием новой взлетно-посадочной полосы этот срок заметно увеличивается, а значит, расширяется масштаб нашей деятельности на континенте. Это важное событие, которое в корне изменит работу Российской антарктической экспедиции»,— Александр Макаров, директор Арктического и антарктического научно-исследовательского института. 

#СделаноВРоссии",photo,
836,139739,2022-11-14 08:31:43+00:00,,PeerChannel(channel_id=1315735637),"MessageFwdHeader(date=datetime.datetime(2022, 11, 14, 7, 19, 59, tzinfo=datetime.timezone.utc), imported=False, from_id=PeerChannel(channel_id=1216119496), from_name=None, channel_post=1216, post_author=None, saved_from_peer=None, saved_from_msg_id=None, psa_type=None)","Москва закупает общественный транспорт только российского производства. На столицу приходится 70% заказов среди всех регионов.

В городе активно идет обновление транспорта: полностью заменен парк автобусов и поездов МЦД, на 95% – трамваи, на 70% – вагоны метро, на 65% – пригородные электрички.",photo,
837,139738,2022-11-14 08:22:49+00:00,,PeerChannel(channel_id=1315735637),"MessageFwdHeader(date=datetime.datetime(2022, 11, 14, 8, 13, 53, tzinfo=datetime.timezone.utc), imported=False, from_id=PeerChannel(channel_id=1650753773), from_name=None, channel_post=39, post_author=None, saved_from_peer=None, saved_from_msg_id=None, psa_type=None)","🎰Последние выборы в США
🧠Транс-инвалидность мозга
⚽Футбольный харам
📚Правильные учебники

🔥Самые интересные новости за неделю. На мой взгляд🔥

Подписывайтесь!!!",video,417
838,139737,2022-11-14 08:20:52+00:00,,PeerChannel(channel_id=1315735637),"MessageFwdHeader(date=datetime.datetime(2022, 11, 14, 7, 34, 3, tzinfo=datetime.timezone.utc), imported=False, from_id=PeerChannel(channel_id=1193426706), from_name=None, channel_post=22680, post_author=None, saved_from_peer=None, saved_from_msg_id=None, psa_type=None)","Информация об успехах на фронте за прошедшие сутки

@odsd_dnr",photo,
839,139736,2022-11-14 08:16:35+00:00,,PeerChannel(channel_id=1315735637),,"⚡️⚡️⚡️⚡️⚡️Путин высказал намерение встретиться с мобилизованными, когда оно будет реализовано, сообщим дополнительно.

Песков",text,
840,139735,2022-11-14 08:16:09+00:00,,PeerChannel(channel_id=1315735637),"MessageFwdHeader(date=datetime.datetime(2022, 11, 14, 5, 4, 11, tzinfo=datetime.timezone.utc), imported=False, from_id=PeerChannel(channel_id=1425996700), from_name=None, channel_post=572, post_author=None, saved_from_peer=None, saved_from_msg_id=None, psa_type=None)","Госпереворот в феврале 2014 года привёл к полной потере суверенитета Украины.

Её бюджет почти на 40% формируется за счет иностранных кредитов и займов. В следующем году зарубежное финансирование составит 58%.
Украина не способна самостоятельно обеспечивать расходные обязательства перед гражданами: зарплаты и пособия, пенсии, решение других социальных вопросов. Ситуация ухудшается.

Сегодня на обслуживание долгов Киев тратит более половины собственных доходов — 57,9%. Поэтому вынужден брать новые кредиты.
Украина — государство-банкрот.

Киевский режим пытается это замалчивать. Но проблема очевидна.
Зеленский лишил граждан Украины будущего, вогнав страну в долговую кабалу.",photo,
841,139734,2022-11-14 08:15:48+00:00,,PeerChannel(channel_id=1315735637),,"⚡️⚡️⚡️⚡️⚡️Оглашение послания президента Федеральному собранию пока планируется до конца года, точной даты еще нет.

Песков",text,
842,139733,2022-11-14 08:09:42+00:00,,PeerChannel(channel_id=1315735637),"MessageFwdHeader(date=datetime.datetime(2022, 11, 14, 8, 9, 36, tzinfo=datetime.timezone.utc), imported=False, from_id=PeerChannel(channel_id=1878416172), from_name=None, channel_post=24, post_author=None, saved_from_peer=None, saved_from_msg_id=None, psa_type=None)","Что беспокоит Америку?

На этой диаграмме показаны вещи, вызывающие наибольший стресс у американцев в 2022 году.

📌 Пандемия Covid-19. 
📌 Здравоохранение.
📌 Массовая стрельба.
📌 Изменения климата.
📌 Высокий уровень числа самоубийств.
📌 Миграция.
📌 Широкое распространение сексуальных домогательств. 
📌 Опиоидная/героиновая эпидемия.",photo,
