,id,date,from_id,to_id,fwd_from,message,type,duration
467,21762,2022-10-26 05:00:56+00:00,,PeerChannel(channel_id=1126629353),,"✔️В Сербии наконец-то объявили состав правительства. Основной вопрос, который всех интересует: решится ли обновленный кабинет министров на присоединение к санкциям против России. Ведь, Вучич как маятник. Он все пытается колебаться между Востоком и Западом, а, следовательно, есть вероятность, что сербский президент может качнуться в санкционную сторону, переложив ответственность за это на только что назначенного премьера и его подчиненных. Не то, чтобы я не доверяла главе государства, которое позиционирует себя как дружественное, но, как говорится, есть нюансы, оставившие в памяти откровенно плохое впечатление. В апреле Белград поддержал приостановку членства Российской Федерации в Совете по правам человека ООН, а совсем недавно Сербия оказалась в числе проголосовавших за антироссийскую резолюцию, не признающую референдумы в ДНР, ЛНР, Херсонской и Запорожской областях. «Пули свистели над головой! Усиливался шантаж со стороны ЕС! Противостояние давлению дорого обходится», - стандартный набор отмазок, которые Вучич привык использовать в ответах на «неприятные» для него вопросы из Москвы. В общем, так или иначе, сербские попытки действовать по формуле «и вашим, и нашим» немного напрягают. Тем более, всем известно, что бывает с теми, кто промахивается и садится непосредственно между двумя стульями.

Однако, вернемся к новому сербскому правительству. По состоянию на сейчас можно отметить ряд явно позитивных моментов. Во-первых, ключевой фигурой в этой структуре станет первый вице-премьер Ивица Дачич, который последовательно выступает за укрепление российско-сербских отношений. Ему принадлежат слова: «Сербия и Россия - больше, чем исторические друзья и союзники». Во-вторых, в кабинет министров не попали одиозные личности вроде Зораны Михайлович. Эта прозападная базарная баба обвиняла нашу страну в «ведении захватнической войны» и топила за тотальную переориентацию Белграда на ЕС. В-третьих, нынешняя правительственная конфигурация в целом позволяет надеяться на выстраивание конструктивных связей с Москвой. Как будет дальше - покажет время. Остается только пожелать сербским братьям успешной работы, а Вучичу - благоразумия. Надо бы ему все-таки получше думать, прежде чем принимать определенные решения.",text,
468,21761,2022-10-25 18:43:52+00:00,,PeerChannel(channel_id=1126629353),,"✔️Идет обсуждение, кто возглавит делегацию России на саммите ""большой двадцатки"". Выбор предстоит сделать между тремя кандидатами: Мишустиным, Лавровым и Медведевым. Предпочтение отдается последнему, как бывшему Президенту РФ и с целью продемонстрировать в очном формате непреклонность позиций РФ в отношении СВО и политики США и ЕС.",text,
469,21760,2022-10-25 14:40:01+00:00,,PeerChannel(channel_id=1126629353),,"✔️Эксперты отмечают, что истории с созданием национального рейтинга вузов уже более 6 лет. Первые поручения о «национализации» системы координат были даны еще в далеком 2016 году. И тогда же были заблокированы сильнейшим прозападным лобби, которое будет соответствующим образом блокировать эту инициативу и сегодня. Что же помешало создать адекватный российский рейтинг университетов, который бы не зависел от «экспертных оценок западных специалистов»? 

Во-первых, концентрация денег, которые перетекали от вузов России в иностранные институты. Рынок рейтингов оценивается в миллиарды долларов. Для того, чтобы соответствовать западным критериям, наши ректоры были вынуждены принимать решения о заказе «консультаций» и прочих уловок, позволявших вузам страны раз в год рапортовать о том, что тот или иной университет перебрался из третьей сотни рейтинга во вторую. В действительности же западные эксперты поднимали планку отечественных вузов пропорционально тому, насколько большая сумма была уплачена за соответствующие консультации. Стоит отметить, что именно ведущие англосакские университеты - держатели тех самых рейтингов и экспертов своими силами направляют информационно-пропагандистку войну против России сегодня, в период проведения СВО. Получается, что люди, блокировавшие создание национального рейтинга (и все еще находящиеся у власти) буквально способствовали тому, что наша страна спонсировала гибридную войну против самой себя. 

Вторая причина, по которой самое большое государство в мире живет без собственного рейтинга - это разобщение власти в системе науки и высшего образования. Министерства и правительство долгое время просто не могли обьединить ресурсы внутри системы, которая была умышленно раздроблена. 

Сегодня ситуация изменилась не принципиально, поэтому реализация поручения Президента потребует, с одной стороны, политической смелости и прозорливости, с другой -умения договариваться и консолидировать мнения вокруг решения, которое давно уже было на поверхности. От того, как быстро оно будет реализовано, а также от сроков появления долгожданной российской системы высшего образования, зависит не только судьба конкретных акторов, но и развитие отрасли и страны в целом.",text,
470,21759,2022-10-25 13:18:13+00:00,,PeerChannel(channel_id=1126629353),,"✔️Мнение экспертов. Независимый эксперт, кандидат экономических наук, ведущий авторского телеграм-канала о налоговой политике Борис Луцет о специфике бюджетного процесса в современных условиях специально для «Кремлевской прачки».

Когда бюджет вносится в Государственную Думу, основные дискуссии разворачиваются вокруг расходной части и дефицита. Но стоит внимательнее присмотреться к доходной части и становится видно, какой клубок проблем накопился в данной области. Федеральный бюджет здесь давно стал заложником неэффективности, которая год за годом лишь увеличивается усилиями Минфина.
Это видно и в процедурных вопросах, и в цифрах. И за пределами правительства и внутри него. Совсем недавно на парламентских слушаниях в Совете Федерации руководитель РСПП Шохин пытался сетовать на отсутствие обсуждения налоговых инициатив с бизнесом, на что получил отповедь министра Силуанова. А год назад представителю правительства даже пришлось публично критиковать уже внесённый законопроект, чтобы привлечь внимание Минфина к проблемам электрометаллургов. Сложно назвать это дымом без огня, скорее это - свидетельство отсутствия нормальных коммуникаций в налоговой политике, что дает представление об уровне профессионализма отдельных руководителей Минфина.
Прямым продолжением этой проблемы является процедура внесения и рассмотрения налоговых инициатив. В своём подавляющем большинстве они вносятся без подобающего обоснования, а зачастую льготы на десятки миллиардов рублей и вовсе могут вноситься поправками ко второму чтению вообще без каких-либо пояснений. О чём и как договорился Минфин с получателями этих льгот, остаётся за кадром. А потом Думе передают формальный отчёт о налоговых расходах, где они представлены не в полном объёме. А те, что имеются, даны в виде формальных сумм «выпадающих доходов» без хоть какого-то анализа их эффективности, не говоря уже об оценке бюджетного эффекта. Не зря аудитор Счётной палаты Батуркин на последнем Московском финансовом форуме предложил серьёзно поработать над этой проблемой.
Такая непубличность приводит ко всё более настораживающим результатам и дисбалансам в доходной части бюджета. Чего стоит только ситуация с обратным акцизом на нефтяное сырьё, возврат которого в текущем году по материалам бюджета должен превысить фантастические три триллиона рублей - треть общей суммы НДПИ и экспортных пошлин от нефтяной отрасли. Здесь же имеем и «парад» индивидуальных преференций крупным компаниям - только с сентября прошлого года их принято порядка десятка. Тот же вопрос - о чём и как Минфин договорился с их получателями.
Не в меньшей степени настораживает и то, как вольно Минфин обращается с планированием бюджетных доходов. В текущем году ситуация буквально вопиющая, поскольку цифры бюджетообразующего налогового законопроекта напрямую противоречат материалам бюджета. Например, в бюджете просто «потерялись» ежегодные 600 млрд. рублей дополнительного НДПИ для Газпрома, или десятки миллиардов рублей налога на прибыль месторождения им. Ю.Корчагина (Лукойл). По всем другим позициям (в том числе акциз на сталь, на сахаросодержащие напитки, налог на прибыль производителей СПГ) цифры законопроекта и проекта бюджета существенно различаются. 
Если в том же духе продолжать и дальше, то ни о каком качестве планирования бюджетных доходов не будет идти и речи. Текущий бюджет безусловно сложный, но означает ли это, что он должен составляться с ошибками? Скорее наоборот - ещё более тщательно и взвешенно. Потому что в этом случае речь о репутации не Минфина как ведомства, а государства, отвечающего перед гражданами за каждый собранный в виде налогов рубль.

Telegram Борис Луцет
Налоговая и околоналоговая политика.",text,
471,21758,2022-10-25 11:46:30+00:00,,PeerChannel(channel_id=1126629353),,,photo,
472,21757,2022-10-25 11:46:30+00:00,,PeerChannel(channel_id=1126629353),,,photo,
473,21756,2022-10-25 11:46:30+00:00,,PeerChannel(channel_id=1126629353),,,photo,
474,21755,2022-10-25 11:46:30+00:00,,PeerChannel(channel_id=1126629353),,"Стань частью Великой Победы! 

Усилиями представителей футбольных фанатских группировок и подписчиков каналов:

СОЛОВЬЕВ

КРЕМЛЕВСКАЯ ПРАЧКА

СИЛОВИКИ 

РОКОТ 

ПОСТОВОЙ

ПРАВДИВАЯ ПРАВДА 

КАРАУЛЬНЫЙ 

для наших бойцов закуплена и доставлена дорогостоящая техника необходимая для решения боевых задач.

Укомплектование всем необходимым продолжается! Список того, что нужно на 4 подразделения (десантники южное направление, разведка, артиллеристы ЛДНР):

1. Квадрокоптер Mavic 3 - 4 шт - 800000₽
2. Квадрокоптер fimi x8 se 2022 v2 - 10 шт - 700000₽
3. Дизельный генератор - 2 шт - 140000₽
4. Термобелье - 20 шт (комплектов) - 100000₽
5. Аптечки сборные - 20 шт - 180000₽
6. Ботинки зимние - 16 шт - 320000₽
7. Носки трэкинговые - 32 шт - 32000₽
8. Плитники - 10 шт - 200000₽
9. Пятиточечники (коврик) - 50 шт - 100000₽
10. Куртки зимние - 5шт - 60000₽

Итого: 2 488 000₽

Поддержать можно по реквизитам: 

5469380150561677 (Сбербанк)

 +79036735005 (для СБП)",video,35
475,21754,2022-10-25 11:09:45+00:00,,PeerChannel(channel_id=1126629353),"MessageFwdHeader(date=datetime.datetime(2022, 10, 25, 11, 0, 3, tzinfo=datetime.timezone.utc), imported=False, from_id=PeerChannel(channel_id=1443086002), from_name=None, channel_post=849, post_author=None, saved_from_peer=None, saved_from_msg_id=None, psa_type=None)",Максимальная фаза солнечного затмения!,photo,
476,21753,2022-10-25 10:02:01+00:00,,PeerChannel(channel_id=1126629353),"MessageFwdHeader(date=datetime.datetime(2022, 10, 25, 9, 15, 1, tzinfo=datetime.timezone.utc), imported=False, from_id=PeerChannel(channel_id=1492765963), from_name=None, channel_post=30681, post_author=None, saved_from_peer=None, saved_from_msg_id=None, psa_type=None)","Похвалю немного ВШЭ. 
Похоже, Высшая школа экономики, наконец пришла к осознанию того, чем должен заниматься российский государственный вуз. Еще в прошлом году  их ежегодная конференция исследователей высшего образования, больше походила на либеральный шабаш. В этом году, что называется, почувствуйте разницу.

Заявлены темы, которым, еще пару лет назад просто не было места: от государственной программы «Приоритет 2030» до проактивной государственной молодежной политики, от преимущества российских вузов по сравнению с западными до новых требований к подготовке современных инженеров. Это прекрасно, потому что стране нужны инженеры и программисты, а демагоги и пятая колонна, сбежавшая через Верхний Ларс в Грузию - не нужны.

Но что случилось, почему ВШЭ меняется? Ответ простой. Достаточно было удалить из Института образования ВШЭ Исака Фрумина. И поменять ректора на государственника. Новый начальник ВШЭ Никита Анисимов не далее как на прошлой неделе — первым из ректоров нашей страны приехал в Луганск. Посещал местные вузы, договаривался о совместных образовательных и научных проектах. 

Для тех, кто привык видеть ВШЭ традиционным институтом западничества, промывающим неокрепшие мозги студентам, патриотический тренд это прямо удар под дых. Еще недавно было невозможно представить, что в конференции будет участвовать глава «Российского союза молодежи» Павел Красноруцкий. Оказывается, что молодёжную политику — системно и с единственно верным уклоном — могут развивать и в ВШЭ.

Но посмотрим, спешить с выводами рано.",text,
477,21752,2022-10-25 09:03:23+00:00,,PeerChannel(channel_id=1126629353),,"✔️После окончания частичной мобилизации столица решила, что ей мало инфоповодов, решила качать тему дальше. И ведь не запретишь, если есть чем похвастаться.

Сегодня первые итоги работы представил городской центр поддержки родных и близких мобилизованных. Материальная помощь, кредитные каникулы, устройство в детский сад, юридическая и психологическая помощь — вот лишь часть того, чем там и в центрах «Мои документы» помогают обратившимся. Для многих причина обращений была всё-таки денежная, то есть за льготами и выплатами, но ведь предусмотрел Сергей Семёнович это всё, придумал: детский сад и кружки оплатить, единоразовую выплату выписать, долги по ЖКУ частично списать, психологов подключить. Просто взял и сделал для людей, не бросил на произвол судьбы и поддержал.

Со скоростью принятия решений у столицы никогда не было проблем. Ни в пандемию, ни сейчас. Решения за последние три года принимались разные, как непопулярные, так и популистские, будем откровенны, но все они были своевременные, с быстрой реализацией и реальным эффектом. Что правильно -  если уж оказывать помощь, то всестороннюю и на опережение. А в этом случае с выплатами сработано чётко ещё и в силу того, что зарплаты мобилизованным могут начать приходить ещё только в ноябре, а деньги родным нужны уже сейчас. И тут решительный ход с поддержкой всем на зависть, в том числе и злопыхателям.

В наше время просто нельзя медлить. Всё очень быстро меняется, как и ситуация на фронте. Времени нет ни на раскачку, ни на формулирование того, что надо качать. От власти требуется просто прислушиваться к запросам, которые появляются день в день. А в идеале было бы немного заглядывать в будущее или хотя бы предугадывать, ведь когда речь идет о житейских ситуациях – это не так уж и сложно. И Москва тому живой пример.",text,
478,21751,2022-10-25 08:02:03+00:00,,PeerChannel(channel_id=1126629353),,"✔️Одна из наболевших тем одновременно безопасности и имортозамещения – это переход на отечественное ПО в госорганах и предприятиях критической инфраструктуры.  
 
С 1 января 2025 года планируется полностью отказаться от иностранного ПО в госструктурах. Рекомендации правительства призваны форсировать процесс перехода.   
 
Однако запрет на покупку зарубежных программ подкрепляется уходом некоторых компаний из России и невозможностью легально купить необходимое. В некоторых отраслях, таких как банковская и ВПК, могут возникнуть ситуации, когда имеющиеся российские аналоги не могут закрыть потребности организаций, а поддержка западных решений отсутствует, также могут возникнуть сложности во время сложного процесса перевода механизмов работы с одних программных решений на другие.  
 
Все эти вопросы должны быть рассмотрены на экспертном уровне и надо быть готовым к тому, что по каким-то продуктам будет необходимо найти технические и правовые решения, чтобы пользоваться зарубежным софтом без оплаты лицензии - обход санкций и в интересах государства.",text,
479,21750,2022-10-25 06:25:08+00:00,,PeerChannel(channel_id=1126629353),,,video,2
480,21749,2022-10-25 06:25:08+00:00,,PeerChannel(channel_id=1126629353),,,video,5
481,21748,2022-10-25 06:25:08+00:00,,PeerChannel(channel_id=1126629353),,⚡️ Видео последствий теракта возле здания телекомпании «ЗаТВ» в Мелитополе.,photo,
482,21747,2022-10-25 05:24:50+00:00,,PeerChannel(channel_id=1126629353),,"✔️Олаф Шольц вместе с Урсулой фон дер Ляйен решил поупражняться в графомании. Дуэт скооперировался и выдал статью о необходимости разработки «плана Маршалла» для Украины. Дескать, уже сейчас ущерб Хохлостана от боевых действий оценивается в 350 миллиардов евро, а дальше будет больше. Скинуться на восстановление «Незалежной» предлагается ЕС, G7, международным финансовым институтам и прочим «сочувствующим». При этом, весь балаган по сбору средств для «древних укров» подается под соусом того, что «поддержка Киева» якобы позволяет строить «будущее общей Европы». Цирк, да и только!

Сюрреализм ситуации заключается прежде всего в том, что всякие шольцы, фон дер ляйены и прочие официальные лица на Западе пытаются выдать свои хотелки по спонсированию украинского нацизма за консолидированное желание всех европейцев, как минимум. А между тем обыватели в Европе как раз не очень-то рады перспективам финансирования последних дней пребывания Зели у власти за свой счет. Киев ежемесячно пытается клянчить 3-4 миллиарда евро. Нормальная такая стоимость «единого фронта» против здравого смысла. И за банкет должны платить простые жители Европы? Видимо, западный истеблишмент считает, что так. Еще формулу какую вывели: «План Маршалла для Украины». Достаточно смешной косплей американской программы помощи после Второй мировой войны, в ходе реализации которой Штаты просто замкнули Западную Европу на себя. Применительно к современной Хохляндии для подобного рода документа скорее подойдет название: «Проект Байдена и Ко по ведению войны до последнего украинца».",text,
483,21746,2022-10-24 16:20:20+00:00,,PeerChannel(channel_id=1126629353),,"Рогозин на передовой в Запорожской области. Добавил к своей военной биографии: Приднестровье, Босния, Северный Кавказ, теперь Новороссия.",photo,
484,21745,2022-10-24 16:17:14+00:00,,PeerChannel(channel_id=1126629353),,"⚡️ Генеральный секретарь НАТО Йенс Столтенберг в интервью европейскому изданию газеты «Политико» заявил, что он не верит в возможность применения Украиной «грязной бомбы».",text,
485,21744,2022-10-24 15:58:38+00:00,,PeerChannel(channel_id=1126629353),,"Любитель фьордов и большой друг британских сенаторов Олег Дерипаска благородно вызвал Потанина на суд в Лондон. Благородно, потому что, во-первых, нет нынче более беспристрастной к России державы, чем Великобритания. И во-вторых, потому что сам Потанин находится именно под британскими санкциями и составить компанию Дерипаске в лондонских кабинетах не сможет.",photo,
486,21743,2022-10-24 15:38:32+00:00,,PeerChannel(channel_id=1126629353),,"✔️МИД РФ: Москва требует от Киева прекратить провокационные действия по подготовке «грязной бомбы», а западных спонсоров одёрнуть своих подопечных.",text,
487,21742,2022-10-24 15:31:36+00:00,,PeerChannel(channel_id=1126629353),,✔️Лавров: Россия проведёт по линии Минобороны дополнительные контакты по поводу информации об украинской «грязной бомбе».,text,
488,21741,2022-10-24 14:22:10+00:00,,PeerChannel(channel_id=1126629353),,"12-летняя Анастасия Иванова, победительница международного конкурса молодых исполнителей популярной музыки «Детская новая волна 2020», записала в поддержку российских военнослужащих, участвующих в СВО на Украине, песню «Каждому воину…».",video,244
489,21739,2022-10-24 13:22:24+00:00,,PeerChannel(channel_id=1126629353),,"✔️Рабочие приступили к сборке новых пролетов Крымского моста 

На Крымский мост доставили все металлоконструкции, необходимые для ремонта - 1 218 тонн, которые были изготовлены в рекордные сроки.

«На специальной площадке рабочие уже приступили к сборке новых пролетов. Мы также увеличили количество рабочих до 450 человек, а количество задействованной на объекте техники - до 45 единиц»,  отметил вице-премьер Марат Хуснуллин.",text,
490,21738,2022-10-24 13:16:48+00:00,,PeerChannel(channel_id=1126629353),"MessageFwdHeader(date=datetime.datetime(2022, 10, 24, 13, 13, 45, tzinfo=datetime.timezone.utc), imported=False, from_id=PeerChannel(channel_id=1293233260), from_name=None, channel_post=18902, post_author=None, saved_from_peer=None, saved_from_msg_id=None, psa_type=None)","Депутат Государственной Думы от Самарской области и председатель Комитета ГД по информационной политике, информационным технологиям и связи Александр Хинштейн о ситуации с БЕСПЛАТНЫМИ курсами НВП Рокота.",video,150
491,21737,2022-10-24 13:09:30+00:00,,PeerChannel(channel_id=1126629353),,"⚡️ Вооружённый ножом молодой человек попытался проникнуть в школу №4 города Чайковского Пермского края. Охранник оперативно нажал тревожную кнопку, нарушителя задержали сотрудники Росгвардии.",text,
492,21736,2022-10-24 12:54:20+00:00,,PeerChannel(channel_id=1126629353),,"Воины Субэдэя — 1 серия

«Под защитой духов»

55-я мотострелковая бригада из Тувы незаменима для выполнения задач в зоне СВО. Тувинцы от природы и своих предков-воинов унаследовали уникальные навыки ведения сражений. История героических побед тувинского народа берет свое начало с великого Субэдэя, виднейшего полководца-соратника Чингисхана.
Как тувинцы готовятся к выходу на боевое задание? Поддержка близких в родной Туве и шаманские обряды перед сражением — залог успеха во время штурма позиций нацистов...",video,817
493,21735,2022-10-24 12:40:40+00:00,,PeerChannel(channel_id=1126629353),,"✔️В поздравлении Президента Путина Си Цзинпиню по случаю его переизбрания Генсеком ЦК КПК содержится оценка отношений между РФ и КНР как «конструктивного диалога и тесной совместной работы по развитию отношений всеобъемлющего партнёрства и стратегического взаимодействия между нашими государствами. На дипломатическом языке эти формулировки означают не самую высшую степень взаимодействия и неформального союзничества и могут стать свидетельством, что Москва не удовлетворена уровнем международной поддержки со стороны Пекина и ориентирующихся на КНР стран своей политики в связи со СВО и гибридной агрессией США и сателлитов. Изменившаяся тональность поздравления особенно заметна, если сравнивать с телеграммой Путина 2017 года главе Китая по случаю очередной годовщины КНР, где он говорит о «вышедших на беспрецедентно высокий уровень всеобъемлющего доверительного партнерства и стратегического взаимодействия».",text,
494,21734,2022-10-24 11:40:19+00:00,,PeerChannel(channel_id=1126629353),,"✔️Переизбрание Си Цзиньпина главой Компартии Китая на новый срок можно расценить как продолжение линии китайских властей на независимость от глобалистских западных элит. Си известен своей приверженностью защите интересов Китая, которые заключаются в построении справедливых международных отношений и многополярного мира. Доказательством этому служат крепкие дружественные отношения между Россией и Китаем, которые сложились в период правления нынешнего лидера. Западные спецслужбы, очевидно, сделали всё возможное, чтобы помешать его переизбранию (в том числе организовав ранее провокацию с Пелоси), но Китай сделал свой выбор.",text,
495,21733,2022-10-24 10:30:24+00:00,,PeerChannel(channel_id=1126629353),,"✔️РИА Новости сообщили о том, что киевский режим готовит провокацию, связанную с подрывом т.н. «грязной бомбы» или маломощного ядерного боеприпаса.  Цель провокации – обвинить в этом акте Россию для того, чтобы у НАТО появился повод выдвинуть ультиматум руководству России и предпринять очередной шаг по эскалации противостояния.  
 
Мы не забыли февральских угроз Зеленского создать ядерное оружие, а также призывов нанести ядерный удар по России. За ним стоят США, у которых еще со времен бомбардировок Японии отсутствует какой-либо моральный барьер перед использованием оружия массового поражения. Но главное, что не укладывается в голове, так это то, что  украинские военные собираются его использовать против населения, которое они считают своим. И ведь им не привыкать – ВСУ уже несколько лет и по сей день регулярно обстреливают свой народ, причем бьют по гражданским.  
 
Поэтому угроза «грязной бомбы» вполне реальна. Только широкой оглаской мы можем предотвратить подобную трагедию, чем сейчас и занимается российское руководство.",text,
496,21731,2022-10-24 08:08:39+00:00,,PeerChannel(channel_id=1126629353),,"✔️Ситуация с Красовским и, главное, то, как она будет разрешена, по закону или по телефонному праву, станет свидетельством расстановки сил во власти. Причем речь идет не о противостоянии олигархов или разграничении по линии «либералы-государственники», а о более масштабных процессах. В частности, весьма могущественный клан «гоминтерна», имеющий представителей во всех властных институтах, но особенно в культуре и идеологии (и объективно в большей степени опирающийся на социал-дарвинистов) может продемонстрировать степень своего влияния, спустив «на тормозах» дело Красовского.",text,
497,21730,2022-10-24 06:58:28+00:00,,PeerChannel(channel_id=1126629353),,,video,82
498,21729,2022-10-24 06:51:46+00:00,,PeerChannel(channel_id=1126629353),,"⚡️ ФСБ предотвратила теракт в отделе полиции в Пятигорске, его готовили сторонники запрещенной в России международной террористической организации «Исламское государство», они задержаны.",text,
499,21728,2022-10-24 05:30:30+00:00,,PeerChannel(channel_id=1126629353),,"✔️Они нашли друг друга – итальянская клоунесса и хохляцкий главный клоун. Не успела Джорджа Мелони вступить в должность премьер-министра, как в очередной раз решила заверить Зелю в своей безграничной поддержке и пообещала, что «Италия всегда будет на стороне Украины». Собственно, такими темпами Италия скоро сама превратится в «государство 404». Экономику страны уже давно «идеально штормит», а новый лидер собирается финансировать террористический и коррумпированный режим в «Незалежной». Ну не решать же ей насущные проблемы, в самом деле!

Мелони очень быстро забыла лозунг, с которым шла на выборы – «Прежде всего – Италия и итальянцы». Как сторонница укрепления отношений с НАТО и ЕС, она, по всей видимости, теперь сконцентрируется на удовлетворении хотелок брюссельско-вашингтонской бюрократии, вместо заботы о тех, кто за нее голосовал. Простых итальянцев интересует, что правительство собирается делать с растущей инфляцией, ростом цен на электроэнергию, удорожанием продуктов и прочего. А госпожа премьер-министр, по сути, в ответ призывает не мелочиться и поддержать ублюдка-наркомана из Киева, который не сегодня завтра может устроить провокацию с применением «грязной ядерной бомбы». Эх, угораздило же Мелони попасть в большую политику. Лучше бы и дальше работала барменшей в ночном клубе.",text,
500,21727,2022-10-23 20:07:51+00:00,,PeerChannel(channel_id=1126629353),,Риши Сунак в отсутствии конкурентов становится следующим премьер-министром и лидером страны.,photo,
